uf,ano,mes,produto,volume_anp_m3,volume_l,preco_rs_l,aliquota,n_vigencias_no_mes,deducao_rs,ato,formula,fonte
AC,2025,11,ETANOL_HIDRATADO,1651.0,1651000.0,5.26,0.19,1,1650009.4,"Decreto (AC) nº 11.084, de 07/07/2022 (essenciais à alíquota modal, cita etanol; LC federal 194/2022) c/c Lei Complementar (AC) nº 422, de 26/12/2022 (modal 17%→19%, efeitos 01/04/2023), LC 55/1997, art. 17",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-11 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AC,2025,12,ETANOL_HIDRATADO,1869.401,1869401.0,5.27,0.19,1,1871831.2212999999,"Decreto (AC) nº 11.084, de 07/07/2022 (essenciais à alíquota modal, cita etanol; LC federal 194/2022) c/c Lei Complementar (AC) nº 422, de 26/12/2022 (modal 17%→19%, efeitos 01/04/2023), LC 55/1997, art. 17",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-12 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,1,ETANOL_HIDRATADO,7209.987,7209987.0,3.72,0.21,1,5632441.8444,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-01 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,2,ETANOL_HIDRATADO,7267.756,7267756.0,3.84,0.21,1,5860718.438399999,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-02 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,3,ETANOL_HIDRATADO,6854.948,6854948.0,3.97,0.21,1,5714970.147600001,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-03 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,4,ETANOL_HIDRATADO,6637.673,6637673.0,4.18,0.21,1,5826549.3593999995,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-04 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,5,ETANOL_HIDRATADO,6908.302,6908302.0,4.35,0.21,1,6310733.876999999,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-05 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,6,ETANOL_HIDRATADO,8175.703,8175703.0,4.5,0.21,1,7726039.335,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-06 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,7,ETANOL_HIDRATADO,9596.904,9596904.0,4.77,0.21,1,9613218.7368,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-07 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,8,ETANOL_HIDRATADO,9460.106,9460106.0,4.95,0.21,1,9833780.187,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-08 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,9,ETANOL_HIDRATADO,6166.433,6166433.0,4.89,0.21,1,6332310.047699999,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-09 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,10,ETANOL_HIDRATADO,5050.292,5050292.0,4.64,0.21,1,4921004.5248,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-10 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,11,ETANOL_HIDRATADO,4885.0,4885000.0,4.51,0.21,1,4626583.5,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-11 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2024,12,ETANOL_HIDRATADO,6045.831,6045831.0,4.55,0.21,1,5776791.5205,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2024-12 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
AL,2025,1,ETANOL_HIDRATADO,6622.0,6622000.0,4.66,0.21,1,6480289.2,"Lei (AL) nº 5.900/1996, art. 17 (modal 19%, red. Lei 8.558/2022, efeitos 01/04/2023) c/c Lei (AL) nº 6.558/2004 (FECOEP, adicional de 2 p.p.; aplicação a combustíveis divulgada p.ex. na IN SEF nº 6/2024) — carga 19% + 2% = 21%",deducao_rs = volume_anp_m3 ×1000 L/m³ × preco_medio_revenda_ANP-SLP × carga ad valorem vigente em 2025-01 (R$ correntes),"ANP, Vendas de derivados de petróleo e biocombustíveis por UF (m³, mensal), https://www.gov.br/anp/pt-br/centrais-de-conteudo/dados-abertos/vendas-de-derivados-de-petroleo-e-biocombustiveis; cache local data/raw/anp/vendas-combustiveis-m3-1990-2025.csv | ANP-SLP, Série Histórica do Levantamento de Preços — Mensal — Estados (preço médio de revenda, R$/l), https://www.gov.br/anp/pt-br/assuntos/precos-e-defesa-da-concorrencia/precos/precos-revenda-e-de-distribuicao-combustiveis/serie-historica-do-levantamento-de-precos; cache local data/raw/anp_precos/mensal-estados-desde-jan2013.xlsx | Carga ad valorem do ICMS sobre o EHC por UF (alíquota específica, base reduzida ou modal — ato normativo citado linha a linha): tabela de vigências data/inputs/icms_etanol_hidratado_vigencias.csv"
